PC1,PC2,popularity
-0.0023680097763600417,-1.1709334740900665,74
-5.312413318786281,0.16558193979845123,34
-3.0251787649593997,1.112184891794671,52
0.00044156132768980155,2.754844055756047,78
-0.6663758752974074,1.9129966535576601,76
-0.07650145877605478,1.3888551013394186,74
0.6389155551506871,1.959245556619781,85
0.481593874699904,-0.7728764599687774,77
-0.14440455905229238,1.1489036469021177,86
1.0196141356541721,-0.5109128039440867,86
-0.8686053863549742,0.022484849577706856,21
0.6913403837790382,-0.34847116026596736,86
0.8967602051298112,1.0834515635405926,70
1.5263850705030853,-0.03525586736024714,85
0.34787320490083656,0.7635091537115047,77
0.5272789359009566,4.511433746398432,85
-0.5401071017354301,-0.46446332065683815,61
0.43624567340950565,-0.4263504335283036,75
0.8894868957828804,-0.5846570594563206,80
1.1162426629240139,-0.5905859997125719,86
0.3872015191924549,1.212027664196046,89
-3.002998861272194,-0.9489960763571247,63
1.2604779817743235,0.3363116290289588,84
1.6981906235771917,2.137670783513793,65
0.5734968330665393,0.9266107467060917,60
1.3476968765467647,0.8112526284734857,76
1.3476968765467647,0.8112526284734857,76
0.7245834233926546,-0.4235176655810379,68
0.8585557374165481,1.5343457762865675,72
0.8430861928687646,0.48469940472740763,67
0.33828316785129847,0.6654783742718812,61
1.045047931126223,1.1337141385163478,79
0.6934356529138624,-0.7692507267758306,65
1.4213801852209422,1.2302119240423617,67
1.2516268384548017,2.1002890332979605,62
1.2604416487635832,0.6113116981419757,69
1.8207151199771194,0.9477478686522551,63
0.14186545453293736,-0.23141472271940658,64
0.4162044461154114,0.8763097218889165,79
1.001446621759831,-3.157053637916894,66
0.425798886648869,0.2617474232869519,71
0.8709420621549515,0.8616833182577184,60
0.8186718662357929,0.8616060204910722,62
1.3714527697161178,0.9435437875235245,66
0.8525980637167161,1.4365070656879384,63
0.7786143179730773,-0.5909719693715381,84
-0.9971325584694233,0.19160222111300806,40
0.6739385996624657,0.75999832466068,81
2.004601971871653,0.1806792778793078,80
0.43887491414602603,0.3650282611900624,76
0.8381185640099481,-0.8469418883095521,79
-0.36840996644075863,0.9253353855767538,59
-0.5020299357461192,0.9231016951393013,89
-0.22644604223540024,-0.015844754685527266,60
-0.13699376625366858,-0.2847504915209058,91
0.7415986405883339,-0.5072435494704955,76
-0.39785032873658505,-0.6673380476001048,76
1.407284837347745,0.10887141767889456,83
1.7041292748115275,0.29118645276264793,79
0.026312914140553666,-0.08547252464081344,59
-0.07789349800463227,-0.2669578783634466,76
-0.40765698606920053,0.8132995963323143,77
-3.464407064709694,-0.3772075653990346,92
-2.810974147455058,-0.8336247500914168,48
0.6348523533703999,1.8397210770495316,87
-4.2573451868652805,-2.3826801998274263,33
-0.155642028209432,-1.2889941888941687,75
2.111063243592725,-1.0304717519120552,86
-0.20153993292242461,0.40160544085818567,66
0.6603260912527236,0.5089242813597261,71
0.33880041286574947,0.8777270744645738,77
1.0359692807227299,2.8343486036450245,77
1.000057442798667,2.4595875109776877,70
2.4931846294215325,1.9278091283614027,69
1.3219195397634234,0.6996593822249051,81
1.4838851060350071,1.0682343798558582,69
2.08781170471034,0.24878400896058156,88
0.45682831583570116,-0.2742212604027626,66
0.6898846629813409,2.3257741459728747,75
0.48366554669083733,1.7382253367911324,70
0.24310875527497658,2.322843185608193,74
1.860963733900113,0.018195783004448605,89
-0.7930439313490123,-0.7281150238755278,66
0.28595652372895003,0.768866603787765,77
0.5272686881798403,1.8210392696891955,71
0.23855188587151155,1.3355010284742412,72
-0.9873275788195001,-0.0810512832509723,63
0.20783652520919527,-0.19715308100098178,73
-0.06345752220283646,-2.0220041560410134,50
1.0738624021524061,-0.7500483222522603,70
1.3172954263008743,2.4135432414065976,76
-2.240234212664074,1.06307126040404,83
-0.28025110741949477,-1.6814834006476982,82
-0.7555790569611308,-0.004580479076205887,59
-0.17019855692566704,1.3161697581068006,83
-6.915911599275385,-1.2798061212674625,48
-6.799036303106215,-0.16509447385956763,46
-0.9062458196098911,-0.10709260512698583,81
-5.455599424842421,-0.6602191105570084,42
0.42647394080283785,-0.7979682322874011,53
-5.214884378380383,-0.6789298342326642,41
1.1256105743028828,-0.4984295979984237,87
0.6227089779816636,-0.6297480345416244,83
1.3233314703190548,1.372638767644938,81
-2.4539797588663985,0.9376094642249454,87
-1.2084892856917988,-0.0609371609931139,82
0.33976187254685813,0.7537521560033771,91
-0.38125933668548967,0.3684032244973553,29
0.4387885685330852,1.4118773898437362,90
1.1479040227114732,-0.665640715073606,68
-2.620592004123145,0.36394814388351665,32
-2.800660142937979,-0.6460990103122225,83
-2.6700802424558354,0.9246191217357854,83
-2.43673243372936,0.7151881954267315,44
-3.56675288793369,0.2668030700803871,31
-3.7293124987203923,-0.16327676683636225,39
-3.7411311781557695,0.3557608957532825,49
-2.9395289351653484,-1.552116187121777,41
-1.340056743545794,-0.47088391658555523,31
-2.768656785281745,0.8767843385323673,64
-4.01384365553963,-0.16880560918116505,59
-1.4226183507177326,-0.5528117088463755,58
-3.6465442982235774,-0.05917244021980004,74
0.563820661005286,-0.23293992729834295,48
1.0609794720169818,0.3815436742290193,69
1.0122992679725455,-0.11697444535118728,66
1.2980749624058034,2.2837043539770683,86
0.2961057437712791,1.4035711317234079,77
-1.6123211819326737,-0.22248070244406462,69
0.45045130486135015,0.11102273128751419,80
1.3964314039922037,-0.8206631669671977,87
-0.8865199306834226,-0.0024442490476581295,66
1.1170379105752302,0.0937732876827807,79
1.4542375297248227,1.5397077755012347,77
-2.661060317269086,-0.6356197539672783,55
1.2521751121586986,1.5566837392836264,83
0.6873862217904593,0.9282383602823383,81
0.9801085552102895,-1.3594712039168837,25
-3.135151142339125,-1.4076348437535549,54
0.9235433410835964,-0.04685981931658951,88
-0.32161474998993117,-0.15297948561782346,89
1.3100854053555355,-0.5244935948660322,57
-2.161124218876285,0.8003871784438247,48
1.0602929994212171,-0.6243439626552495,85
0.5046674481329374,-1.6445744673530651,75
2.0481437473672717,-0.6946415596342778,81
-2.409742543998038,0.09127359835364961,74
-0.4287718237553945,-0.42446028701046706,40
-0.9889659670801982,1.1492278649337497,74
-1.2909597339626553,-1.6727042391791267,32
-1.1689548736410058,1.0749551416219594,48
0.7283603763618907,-1.7497634366518022,33
0.5266452248716804,-0.4748115996451829,80
0.4943147594902988,-0.36377722301768356,59
-1.1066698366650274,0.11983553063980673,57
-0.3241808055273092,-0.5732359440326857,66
0.5215596096151667,0.5434985627619192,63
-0.22304169916864738,2.3548555079889786,64
0.8498565095834185,0.8529517173585037,78
0.11874162963682608,0.618719709527818,79
-0.43890536391168206,-0.498224032882618,43
1.1967597771646967,0.09038391261491467,74
-1.0840183814406612,-0.5260650967588271,73
-4.7629447835444,-0.5416759785376797,24
-1.3331360131593946,-0.2903201620888959,43
-8.934251327409454,0.4286086666793247,33
1.0558995777013762,-2.1181069397563794,55
-0.4118319579967941,0.3148167887467741,19
-0.977260622300779,2.3524850030839164,2
0.5266452248716804,-0.4748115996451829,80
1.8672831427099015,1.1498435044240156,30
-0.977260622300779,2.3524850030839164,2
2.015364317597097,-0.7448807491115164,18
1.23686906838331,1.0603254958121318,15
1.8902638498202822,-0.4553815847637745,78
1.030660888073782,-1.6307527545103215,31
0.25869190232899514,-0.32074656034927707,24
1.0726157590368424,-0.05892428168977071,22
1.927563538354641,-0.11513086266230785,66
0.9613375449541451,-1.118045778945688,19
0.4960174593599578,-1.110118123460132,14
1.1503663915947255,-0.8523951596707384,14
1.482260691004179,-0.044620152875028594,65
1.1409762703236568,-0.5099854983986957,23
-1.4431025617402378,-1.212702887795269,24
0.5976734775122045,0.021400742951692385,24
1.6701561263237468,0.8930665084923279,27
1.6701561263237468,0.8930665084923279,27
-0.26389156816462994,-0.2552357830016898,58
1.353959490370663,-0.22640339415882904,24
1.644615798187806,-0.861164170395082,23
1.2234083736367012,-0.10340070165358667,73
0.6322657041648659,-1.1585630545711827,30
1.1366165760329938,-0.6650855421413583,24
-0.6336147728217186,0.7371603212536247,19
-2.1877059126768565,0.02236416490174853,14
1.1470755874350815,-0.35244072408774124,53
0.9526914646924965,-1.110170423573751,21
1.245170430743558,0.8649573859505777,33
0.9037975580442427,-0.26887435978354973,30
0.24581074062408165,-0.2621467576442899,19
-1.311534395276558,1.1264628965094619,51
-3.059628056367075,0.08921476495586221,57
1.3432332281882782,-0.7229352718049296,58
0.6689901918701121,0.9559026381264636,60
0.37851167287181003,-0.46213285079270044,53
2.04807700715541,-0.5416671958890743,53
1.3062141855225688,-0.8947978878485989,57
0.44337777383836924,-0.10708485486208187,57
-0.9186122768317826,-0.41203505407531327,52
0.37860465427663437,0.4023167425373857,56
1.2290502905200782,-0.5729469030220125,57
-0.4990659046319608,-0.2761999116822239,52
1.2517695320406872,0.12487983121541658,59
0.7367994921452959,-0.38926111829424376,56
1.0593567869552454,-1.179387906902358,58
0.6504914698203891,-1.0780237388695957,53
0.5001253694267735,-0.19090844088036724,60
1.085401077465858,-0.9713221666755255,55
1.2642840376968836,-0.05444065008319332,61
-0.6663758752974074,1.9129966535576601,76
-0.9682438318033616,-0.1853901980782271,20
0.3197969036942868,0.04129438035147456,25
1.2604779817743235,0.3363116290289588,84
1.9910584751906684,0.63757126196219,23
1.279482624405908,0.36101208870408197,1
1.5108493345825744,1.0829625026555512,17
-0.013347192197805745,0.8092338142910235,39
0.900887377786515,-0.834347621416334,40
0.9119100968377855,-0.7077708222055311,38
1.1837869468014035,-0.056804083298187986,40
1.4309519391984045,1.1661163737195517,38
1.0370835371434037,-0.15416772337811274,36
0.06806365812102178,-1.429450539228184,39
0.45403490033928207,-0.17360141950253613,74
-5.438007482111185,-1.0482064169071559,56
0.2500092500167535,-1.2588721719299203,68
1.0148315597624389,-0.8378435765740224,66
-0.10642107366306211,1.3429896517870497,15
-0.49745352315482927,0.4194955022640435,21
1.1379101815217871,-0.8881276919587414,17
-0.6336147728217186,0.7371603212536247,19
-0.024807144322681638,-1.1340978080643185,25
-1.2409399068210254,-0.0784801949411004,17
0.8967602051298112,1.0834515635405926,70
0.28752240528883066,0.5060491910604145,9
1.6848223745454145,0.34591199916560356,16
1.8256762648997602,-0.2805216916313643,78
-0.6374966190601056,-0.14814014103219791,38
0.6587228942579758,0.3172161461325086,17
1.9151532559243083,-1.8051630971228088,30
0.32970426687599497,-0.19263195876794395,16
1.3892710838598714,-0.42975882501895685,77
1.4521763846750884,-0.7212564073876646,25
0.591729966916911,-0.10510393690692516,22
0.21915764907543053,-1.400553553897572,20
0.611379761157376,-0.829888679281434,39
0.2746905405959663,-1.1743704128931698,81
-0.14043264855313684,-0.266453439621534,76
2.14116733210072,-0.4581273349689046,41
-2.3631571709661583,3.709586670913185,21
0.591729966916911,-0.10510393690692516,22
0.591729966916911,-0.10510393690692516,22
1.6848223745454145,0.34591199916560356,16
-1.9450811850515306,-0.3579159520487398,24
2.657279037590273,0.05865658887776162,31
-0.8704324409528691,-0.4856838996282829,62
1.2208191484863289,-1.0963792698989347,29
1.9372545777404289,-1.3047728771368081,31
1.8592337561315788,-1.7109089285587034,28
0.8559118220496151,-0.6790864201609986,26
-3.3515119153328325,0.07050293926819894,24
-8.796487716108489,0.20351790695007108,27
1.8786164491849657,-0.9986658800251963,33
-1.9692666234655922,0.18125975175877862,11
1.7949112789000479,-1.2772502134899744,28
1.60647782999209,-1.008072648902705,26
2.127639770915956,-0.7541315471040546,30
-1.7334836524336168,0.7768804847792959,19
1.195440118113919,-1.0568241843303205,32
2.1238214837853078,0.23476808476175112,39
0.8679115981100642,-1.2775419717283258,25
-1.9692666234655922,0.18125975175877862,11
0.7717227775183985,0.9149033350591012,32
-1.7334836524336168,0.7768804847792959,19
1.7386958781783193,-0.6687571933794584,29
0.2922243835102765,-1.2739492499320042,20
2.127639770915956,-0.7541315471040546,30
0.5398209069293367,-1.1596871834295912,30
-2.5962750557480887,-0.2559415165590805,55
0.07152135102026651,-1.7887443261391118,23
1.5526823352567258,-0.32901516107808665,6
-1.6247455785549847,-1.5937907221550065,32
0.6655393862214815,-0.6114571507010871,28
1.6310474832159578,0.5646839150458212,21
1.6310474832159578,0.5646839150458212,21
0.2922243835102765,-1.2739492499320042,20
0.2922243835102765,-1.2739492499320042,20
0.9063363484825938,-1.2223739097571846,8
0.5485553736703976,0.13977362536611884,35
1.0547435995521677,0.12372978050560887,26
1.9774010502005979,0.056427950196604224,29
1.982704115722822,-0.11045316964413922,39
0.9758156981516211,-0.3643632533399983,25
1.982704115722822,-0.11045316964413922,39
2.296872100627456,-1.3434856240388175,13
0.8806877637634154,-0.12625237961358224,35
-0.4772696448905634,-2.2981506526022866,37
0.7381481573932013,0.3199700838194481,29
1.7357036023649222,1.3625126044041458,19
1.7357036023649222,1.3625126044041458,19
0.2981894140823273,-0.11883932184846802,34
0.8806877637634154,-0.12625237961358224,35
0.8806877637634154,-0.12625237961358224,35
1.3893331457475901,-0.3100957882648663,53
1.5712762221515548,-0.17303548804351235,30
1.996818845266123,0.08435527359353025,28
0.9758156981516211,-0.3643632533399983,25
1.5712762221515548,-0.17303548804351235,30
2.075902425612116,0.21731561458195955,30
-0.14786712011670147,0.024465195971074664,27
1.996818845266123,0.08435527359353025,28
0.6235690565831231,1.4452425897837027,32
1.5712762221515548,-0.17303548804351235,30
1.640613143515101,0.01895712606592127,18
-1.1511520362068894,-0.6640503363047408,19
1.3893331457475901,-0.3100957882648663,53
2.094600439762901,-1.6383064214121767,66
1.7736079766053292,-1.1062358268552723,40
1.640613143515101,0.01895712606592127,18
0.6549743675571684,-0.778643099775925,41
0.6549743675571684,-0.778643099775925,41
0.019705413993751877,-2.164144182760741,39
0.04991703318053357,-0.5083578696328293,27
1.2589230128764057,1.1968662599162045,16
-0.3204071701848339,-2.2232932480180114,20
2.547015027110879,-0.015814151235627825,67
1.0567567116225618,-1.125977932068469,29
1.1262136263674507,-1.243870738562916,26
1.4696691797311958,-0.8903714025245595,40
1.996818845266123,0.08435527359353025,28
-0.13542907905862114,1.1553879316164757,25
1.4228085971901716,-0.05566326061688843,17
-0.01770424175295166,-1.657343821306949,19
2.22431333788512,-1.5391799299085422,26
-0.7638944164746256,-2.5102194125555966,47
-0.7638944164746256,-2.5102194125555966,47
-2.6853366259727376,0.7562692778292234,9
1.8246913626662538,1.1884892519388301,29
1.8246913626662538,1.1884892519388301,29
-1.1971918068358236,-0.10394440259528927,18
0.17629123023639603,0.3032293729776161,32
2.547015027110879,-0.015814151235627825,67
-0.5001051131885584,-0.527287706025019,25
1.0206473311814521,0.6936037747589157,36
-0.9321256699816921,-0.20420909680203428,47
1.926978616388843,1.5504830520125543,17
0.5642550940729743,-0.1530745666142596,41
0.9328087785783896,-0.9796995114060255,69
-0.9321256699816921,-0.20420909680203428,47
-0.21934486934773323,-1.3601406793115915,64
1.3241072257766524,-1.5323001611619733,14
-0.2567222209432241,0.09144279818826219,36
0.9309152478705047,-1.0913832399345202,51
1.7736079766053292,-1.1062358268552723,40
0.2049086739714831,2.0794048184525433,23
1.4765023905605947,-0.09011653068883489,25
-0.25847312529311056,0.9845982423432156,39
-0.7622458782478673,0.09966997109889851,20
1.4288477592005986,0.5535139047458829,36
1.7762796322810666,-0.1768488691102173,28
-0.17426992593724083,-0.597432903736929,17
-0.05915899386035501,-0.6721363767080246,34
0.8445096525952374,-0.8767288502795197,41
-10.164444981242653,0.427315951455561,16
-1.1658965204397762,-0.3127201252470182,22
-0.7763690368505867,-0.30875514040766167,61
-2.3256914117625627,0.4931189013850096,22
-0.04517080061378353,0.4019986774485451,46
0.841965586822768,-1.8156767792311195,55
-0.868231064226012,0.6199543559829092,44
-0.2486526003988153,1.4753869731956917,75
0.8242340966832681,-1.5883284942883054,26
-1.4491798257845478,0.8029356489999067,11
